id_entity|occupation|type
urn:uuid:42ca0f1c-e1bf-44b2-bca8-8998d8c30ea7|politician|jurist
urn:uuid:6f40fe0e-6fcb-4c35-bb67-1ac0896d6cf3|politician|jurist
urn:uuid:3a6ca56e-5ceb-4448-9533-ffac56ed0fa1|politician|jurist
urn:uuid:be86fff0-a6e0-4fb6-a6c8-813bd9e3d8ed|politician|economist
urn:uuid:43e07233-740d-4f09-afc8-2c1ac26a9826|politician|jurist
urn:uuid:39407b1b-0299-45e5-a645-bf21a83e6371|politician|economist
urn:uuid:4d8da459-b58a-4d0f-9444-e63df739035a|politician|jurist
urn:uuid:2ec5a200-346e-42bb-9063-4e2b615027ac|politician|jurist
urn:uuid:03176b3e-4f6c-4e40-9a4e-f1c8d0f34076|politician|jurist
urn:uuid:09c3219d-a5af-4a40-911f-b3c1a08af8e2|politician|jurist
urn:uuid:4246364c-b4cb-4060-b2c7-4dbc16d41207|politician|jurist
urn:uuid:52340627-ee66-4bd8-a511-75c11b53de2f|politician|jurist
urn:uuid:d365a5e7-e9e6-4400-a9b8-1b602f2f6955|politician|jurist
urn:uuid:f7532868-92a4-4e2b-b9eb-8884c2f0e50b|politician|jurist
urn:uuid:9192065d-1a00-464b-a0c0-580620c18a07|politician|jurist
urn:uuid:cfbb65e6-6081-438c-bae8-e26d52dfc606|politician|economist
urn:uuid:c6d9372c-67a2-43ae-a23f-cae016bd6125|politician|jurist
urn:uuid:6e481849-dada-47b4-816b-93ff2e0c5730|politician|jurist
urn:uuid:ad5959b1-e786-4afc-a62a-4b87e4999a0c|politician|jurist
urn:uuid:1becc94e-e874-46db-824b-b076b4aa3a9d|politician|jurist
urn:uuid:ddb5c381-67e5-4d08-8805-4c8b52eaa8b2|politician|jurist
urn:uuid:2d262dd2-1141-4027-9d1a-39029533212a|politician|jurist
urn:uuid:bc009e96-121d-476d-8127-ef534d494eba|politician|jurist
urn:uuid:ca3f103b-4bf0-41b9-aad5-79169f7697e3|politician|jurist
urn:uuid:8b65525b-e1d0-411c-9c23-006460cfa2d9|politician|jurist
urn:uuid:3c610473-4b16-4ff8-acb2-d8fe005ceb0b|politician|jurist
urn:uuid:d14595b1-bfe4-4504-83b0-0f5ca01b8a7c|politician|jurist
urn:uuid:bbe0bbef-5d75-4595-bb3a-0130f72b33a2|politician|jurist
urn:uuid:61037fc5-a020-4971-a605-d3c712ba9522|politician|jurist
urn:uuid:a5bb7b35-3fbe-4913-bed8-6dcb5a648e7b|politician|jurist
urn:uuid:f3261865-4871-449a-951d-5c6d3719a121|politician|jurist
urn:uuid:898b0e75-4f11-477d-a90f-317168e7ceb9|politician|economist
urn:uuid:0d3b8137-1f0a-4597-9736-447714e893de|politician|jurist
urn:uuid:87757992-ca45-4721-8e22-82cc2e84fa0b|politician|jurist
urn:uuid:51e2d748-210e-4396-9f19-1436fca9b933|politician|jurist
urn:uuid:076c8101-c1a9-4e02-ad51-86e295df637d|politician|jurist
urn:uuid:c241b4e0-7c18-4f97-b3d4-80f47004f39b|politician|jurist
urn:uuid:8e71381b-54ba-46c4-b675-fca039fdf62c|politician|jurist
urn:uuid:df3634ba-196f-4022-8713-e5e1880a329d|politician|jurist
urn:uuid:a7d0e8d1-fbc3-43de-85ef-631c7093834e|politician|jurist
urn:uuid:c0c4f502-2247-4511-8a54-7e529a48d3f6|politician|jurist
urn:uuid:8c6ae989-c249-4649-a487-784a5a0f43e5|politician|economist
urn:uuid:5775db7b-e374-4ad8-bd9c-4922d2bb0a48|politician|jurist
urn:uuid:c0c3d60b-19f6-450a-a759-9762fa96493e|politician|jurist
urn:uuid:53f96ff2-81c8-46ba-8c78-5040968432ce|politician|jurist
urn:uuid:8afd37c2-80cf-4165-b3ff-9a2b87ef14ab|politician|economist
urn:uuid:65c73cc9-1ea1-43ea-b5a3-9000026632fa|politician|jurist
urn:uuid:418f002c-5307-4906-a57b-8a7b2be8c663|politician|jurist
urn:uuid:e677143c-2ca1-4f12-9dde-434278789101|politician|jurist
urn:uuid:ed4804c3-dfc8-4312-ab94-311409ea6a60|politician|economist
urn:uuid:1ced8cca-36f1-4de3-8350-0c6e6710750e|politician|jurist
urn:uuid:82235d46-8c34-43eb-87ac-7eed0613a077|politician|jurist
urn:uuid:8e763be3-7463-4ba3-b1a3-988a2c288e04|politician|jurist
urn:uuid:9e181903-0d9a-413b-a73d-47dc6a5bc1bf|politician|jurist
urn:uuid:3ec41fb0-5f2c-4f35-aaaf-b90601bba5e8|politician|jurist
urn:uuid:b7bda975-5828-4298-88cb-e018a7437a81|politician|jurist
urn:uuid:8d1c9bb6-6f9f-457c-8a2d-091e86b2b410|politician|jurist
urn:uuid:b3701375-816c-4ea5-a149-2f5f68253c49|politician|jurist
urn:uuid:303f8c49-defd-439a-be4a-154cb5a1d3b0|politician|jurist
urn:uuid:3062f558-cdd4-4596-a2df-8e709c96b792|politician|jurist
urn:uuid:8d8303a6-6ce8-4601-a7b9-f307513b4233|politician|jurist
urn:uuid:b3746de1-1109-4b83-a9ca-cafd14ddd92c|politician|jurist
urn:uuid:65addf3b-9a9b-42ff-8a43-1f50bdb6c003|politician|jurist
urn:uuid:5efa9712-9418-4ed4-85b2-1162138a5dd1|politician|economist
urn:uuid:843a59de-f218-44fb-b508-1a3b2b1ed6c1|politician|jurist
urn:uuid:4c825b06-cbc1-4c68-a972-338dba8dc68f|politician|jurist
urn:uuid:b24dfde6-d4b0-433b-b10c-d34761cef650|politician|jurist
urn:uuid:3c0c5e27-81c7-4cfd-a37f-8a2f9e3282aa|politician|economist
urn:uuid:4ab56623-d612-47bd-8bc5-8c561c1dbbb8|politician|jurist
urn:uuid:ca3ae002-e515-4679-9daf-ef6ca03f0b89|politician|jurist
urn:uuid:60ea975d-cd54-415a-8de5-263269096cb7|politician|jurist
urn:uuid:b1feb304-cdd8-424e-9835-e402d33fceda|politician|jurist
urn:uuid:5da742ac-fe8e-4cf0-b838-28cd19989f3f|politician|jurist
urn:uuid:1aedff5b-fd0d-4692-9ba0-cefe4ef76f15|politician|economist
urn:uuid:dd6835bd-9bf2-4756-8dce-c674e136279b|politician|economist
urn:uuid:912da545-0cf0-474a-a3ca-6c6328f88e5c|politician|jurist
urn:uuid:e9e2ceb9-8180-45f6-b080-9c814f88b747|politician|jurist
urn:uuid:0f8db5c4-a38e-47b9-b7f1-9f386fd802dc|politician|jurist
urn:uuid:486fc9b0-4f78-455f-842a-de798344328a|politician|jurist
urn:uuid:7d0b0a64-d78d-45cc-979a-865d2b56ab91|politician|jurist
urn:uuid:57460319-bd1b-40c5-8e0b-8cf5f03af377|politician|jurist
urn:uuid:9b3f3db1-0ae7-4775-a103-60ac99cef6b8|politician|jurist
urn:uuid:10f5c28c-ea84-4dd6-890b-b45cf97e9c4d|politician|jurist
urn:uuid:1c5a0c3f-41b2-45b3-a40a-c9bca38f0529|politician|jurist
urn:uuid:26537bfa-2330-4ccc-9e60-29143ed28271|politician|economist
urn:uuid:df985044-a0f4-4673-9bb2-8427d8699e63|politician|jurist
urn:uuid:aefc97bd-0b96-46de-a775-c198ca3f896d|politician|jurist
urn:uuid:abe071cf-b7be-4265-8db9-f0548a3825f7|politician|economist
urn:uuid:8cf070f7-b701-48e7-b82f-5b93788aca13|politician|jurist
urn:uuid:eb21972f-d08d-4cc4-b3e2-b2eff4041e22|politician|jurist/economist
urn:uuid:dd659761-d10d-44c2-8f04-75882afb6cb3|politician|jurist
urn:uuid:5bbb1300-44ef-417e-b69b-942989f5696e|politician|economist
urn:uuid:0c3617d9-9f38-495d-91f9-ea8ea7c3a9b7|politician|economist
urn:uuid:cdd29ecc-5935-410b-919f-ee705cfa3544|politician|economist
urn:uuid:2418f838-d0bd-4e8d-85bf-482d0222fa6d|politician|jurist
urn:uuid:d287b7bb-eaef-4a35-9f7b-4e9a6f6b86a5|politician|jurist
urn:uuid:9b9438ad-3d31-4dc4-84b6-819d2f86924f|politician|economist
urn:uuid:c08b212e-f39a-4875-9de1-a6c3cc4d3b86|politician|jurist
urn:uuid:a417b2b5-93a1-4982-91f4-bcf758d24e61|politician|jurist
urn:uuid:eec17456-5a87-460b-8e34-612a7827011b|politician|jurist
urn:uuid:78cfa20d-9079-4dc7-8014-04df67521d4a|politician|jurist
urn:uuid:18791d1d-3961-4217-a392-52976da39619|politician|economist
urn:uuid:0b5f27ba-cd1b-4ac8-9dc2-373a505221d7|politician|jurist
urn:uuid:7e65a81f-e73f-473e-9527-0e720d019985|politician|jurist
urn:uuid:08a0220a-72ce-48e2-a1f7-d894dc606f24|politician|economist
urn:uuid:2964f2b3-038a-46f6-8033-5146b9bb0bef|politician|jurist
urn:uuid:1c90a5d1-92a3-43e9-b06e-6b9ea6071574|politician|jurist
urn:uuid:85056bed-d8d9-4f20-8db9-2a38d1d44967|politician|jurist
urn:uuid:58a4d7f4-11dc-418b-85e7-5dbe846332e8|politician|jurist
urn:uuid:20f38004-97fa-42d2-8119-bb305766271b|politician|jurist
urn:uuid:61ac0a73-3e51-4026-865f-00f2e3ff664b|politician|economist
urn:uuid:d60a739e-732e-49c7-9e71-e72e364e2bbb|politician|jurist
urn:uuid:2a58d702-2f0e-434c-8e5a-f3b0633ae1a2|politician|jurist
urn:uuid:ead4f371-79a5-4bcf-8100-1a0fd1aeb4ee|politician|jurist
urn:uuid:7a6ca4d6-471d-4912-96b4-1fe194e620f0|politician|jurist
urn:uuid:dd3aab8c-425e-4ad1-aec3-11fb688d5d3d|politician|jurist
urn:uuid:2a67e414-a3e4-4b34-b590-a6e28b6fd73f|politician|jurist
urn:uuid:b0ce33a6-bff1-4d69-8ff9-cf57fd441b2b|politician|jurist
urn:uuid:f3045dbc-b5f1-4bf3-9856-5e997fd11fe9|politician|jurist
urn:uuid:1ad9cf16-4ba5-4663-b51a-96d7db1c8d83|politician|jurist
urn:uuid:78f2dccd-b55c-4a88-aedd-5a56c7d11346|politician|jurist
urn:uuid:9ee44a17-0758-4e82-a422-a1a5f2977c8d|politician|jurist
urn:uuid:44ff0ee7-bdd6-402f-b15e-34af36722304|politician|jurist
urn:uuid:63cef059-c16a-475c-b4a3-f2b013d705ee|politician|jurist
urn:uuid:66124bf7-4194-471d-80f2-4b2b0f0bc7d7|politician|jurist
urn:uuid:f13ed5af-5bf4-40da-8089-6c09e13d0579|politician|economist
urn:uuid:3e485654-dc80-44a3-a064-65a1b6dfff06|politician|jurist
urn:uuid:a703991b-091b-4414-bc6c-e0d91d882851|politician|jurist
urn:uuid:0657e53d-2dff-4720-b7a1-31d4da3c4d01|politician|jurist/economist
urn:uuid:61d6bc05-be3a-4c22-aa0a-c05b6d167496|politician|jurist
urn:uuid:7b6d327b-772c-4fb0-9b75-d056232ae792|politician|jurist
urn:uuid:808314ac-37e6-474f-820c-9497dc42648d|politician|jurist
urn:uuid:9fe59470-e344-4d76-bcbf-fdaaab42f558|politician|jurist
urn:uuid:29d805d2-9365-40b9-9cf5-997cddebeddb|politician|jurist
urn:uuid:0156cb35-0bef-4046-9862-eeb3011fc0d8|politician|jurist
urn:uuid:7f39881d-06d5-4e73-a1b3-db85f877ddd5|politician|economist
urn:uuid:0b6f0a55-d44e-4e26-9044-48bf73963398|politician|jurist
urn:uuid:1087bd5e-5c3c-4519-a146-75f0900c3592|politician|economist
urn:uuid:2db315e6-e47e-4bf0-8fec-f260b15982de|politician|jurist
urn:uuid:c8c3d881-9937-41d5-9ff9-3d5a548ebf49|politician|jurist
urn:uuid:09be5083-bdb6-4095-bd19-2a15e7417fd0|politician|jurist
urn:uuid:b7439f99-6ea8-4ee7-813c-267770a8ad60|politician|jurist
urn:uuid:03e60963-3f41-4df6-a390-27d03ba4db4a|politician|jurist
urn:uuid:6cf2d49a-5dc6-4ac8-835d-4bb61d4ce778|politician|jurist
urn:uuid:5e3881d8-feac-4bf5-a188-eeffa974ef60|politician|jurist
urn:uuid:9cf31cb4-57d0-4a30-8c3e-1dbb1e66e1c7|politician|jurist
urn:uuid:5d60b5f6-5471-40ae-b9ce-886eecb2b4cf|politician|jurist
urn:uuid:f3b1516b-91be-4020-a026-5142cdfde014|politician|jurist
urn:uuid:53a8f938-ffe5-47e0-a4cb-5b0b2c257610|politician|jurist
urn:uuid:ef71c6d4-ed75-4406-bae4-c4625b4f28ce|politician|jurist
urn:uuid:cd5bd641-c29f-4ab4-841d-1e778870e002|politician|jurist
urn:uuid:f023af86-3d4a-42ba-b3cb-86701497cbf3|politician|jurist
urn:uuid:4911258e-47e3-4d62-a72a-f111a94cbcb2|politician|jurist
urn:uuid:57e6e80f-ba4d-4a3b-934c-03af488ddf64|politician|jurist
urn:uuid:b859b809-151a-4379-8552-8b18c802a558|politician|jurist
urn:uuid:b2a158e2-9fdb-4834-88a1-00ca295c47a8|politician|jurist
urn:uuid:20cd314d-64c9-4e61-aacd-0f5e5462f05a|politician|jurist
urn:uuid:3bc857d7-3ede-4220-a3d2-1e74813764ae|politician|jurist
urn:uuid:dd26988e-9380-4ae4-89a1-b1d66687b0b8|politician|jurist
urn:uuid:22f0673a-5daf-4c1a-8415-e3348a2edb24|politician|jurist
urn:uuid:9c5c4179-42c7-4e6f-b822-ccff100d66c6|politician|jurist
urn:uuid:90833f43-b41d-4196-a750-ff8143b22741|politician|jurist
urn:uuid:f82501d4-f7f9-4e79-9fb5-28b674e5d03a|politician|jurist
urn:uuid:55795fed-c8ad-49ec-9e61-18cb4715631f|politician|jurist
urn:uuid:2f59dba7-8dc1-4d74-a68d-d0a2a23d970e|politician|jurist
urn:uuid:4cbc76e1-a4b2-4f46-ac34-f3914df7056e|politician|jurist
urn:uuid:01fef3ff-dc81-4c44-a4d5-b1354acaaadb|politician|jurist
urn:uuid:0c1abd98-fa19-49f5-b989-34ecf04c987e|politician|jurist
urn:uuid:728e3222-b725-4a48-a3eb-00dec1a1d01a|politician|jurist
urn:uuid:97c7a469-c927-4cf1-b683-80e2b860f4c5|politician|jurist
urn:uuid:178c8ed9-a6dd-4f9e-be28-d180d0a56399|politician|jurist
urn:uuid:cd29163f-38ae-4ec1-9cf0-244b80283c39|politician|jurist
urn:uuid:8f9d994b-7121-4ed8-b2ff-3aeed163b07d|politician|jurist
urn:uuid:ac47dde4-e19d-4c5c-be87-b3c8d8a768e2|politician|jurist
urn:uuid:7105076e-374f-4ee9-8f40-fef8d26f48c4|politician|jurist
urn:uuid:980d05ae-099a-4e9d-955e-32a8c9bc58cb|politician|jurist
urn:uuid:ad68b3a1-5a88-4e87-9856-44a5edbbfd61|politician|jurist
urn:uuid:6dd5ab78-359b-4605-8f17-fbaacbe3462c|politician|jurist
urn:uuid:1517ff82-a153-40a3-be8c-400e41b7de3e|politician|jurist
urn:uuid:e0a1c184-9988-4ae0-95db-43f1c45429f3|politician|jurist
urn:uuid:fcc9be1a-c616-4197-b1c3-015711e08838|politician|jurist
urn:uuid:7b55245a-bcf0-482d-a210-77977fbf7f9f|politician|jurist
urn:uuid:492dadbc-fc7e-4f0c-83de-fbcff80851db|politician|jurist
urn:uuid:7fe651ae-b9c4-4a7f-a9b1-a967d0354381|politician|jurist
urn:uuid:5fdbae3c-dac1-45eb-92a5-8cb0cd49a32e|politician|jurist
urn:uuid:af8fb8b2-c443-4ae7-988c-208a61a87737|politician|jurist
urn:uuid:4ef2fc51-3c82-4d3d-9399-92c753ff62f3|politician|jurist
urn:uuid:fbc86059-64d5-4c5d-8fa2-bc6908f2338e|politician|jurist
urn:uuid:03583415-7f1a-4a13-bfbe-ba98bb20a161|politician|jurist
urn:uuid:ee7fa508-6c90-4b8b-b1d9-318844ec219d|politician|jurist
urn:uuid:3608df19-1aa4-485f-b3a0-582db11c2b7f|politician|jurist
urn:uuid:48c36254-594b-42ba-9bb8-ded609806db6|politician|jurist
urn:uuid:d1f80bdc-aac3-453a-b802-9e25b24cac50|politician|jurist
urn:uuid:ad89f9d1-aa96-4fe9-b1c7-33d26f61628e|politician|jurist
urn:uuid:a9e87ecc-508e-4f9a-adc4-4dd6992714e9|politician|jurist
urn:uuid:7f71c8f1-4146-452a-b6d6-2ec8cd9daaf3|politician|jurist
urn:uuid:840e4b23-7943-4e0b-a90e-b8294a79321d|politician|jurist
urn:uuid:c0a72c7b-a004-43a8-abac-dbe0f5271eb9|politician|jurist
urn:uuid:6de940fd-861b-4f0b-9cc3-74dcd9079a02|politician|jurist
urn:uuid:940d4067-42b0-4752-824c-fa137469c812|politician|jurist
urn:uuid:9eb9ff7a-9c02-4e4f-b169-1fbb5c9a3c0d|politician|jurist
urn:uuid:58f3a6f7-cec0-4b74-a183-c76199d18f3c|politician|jurist
urn:uuid:4c85c5ce-69a2-4460-8b0a-5c5a59d22a5d|politician|jurist
urn:uuid:1c2a4f10-d977-4823-bbc3-81698dc331bb|politician|jurist
urn:uuid:541ee771-cdc5-42ef-a041-aa0006a3e5de|politician|jurist
urn:uuid:011c4abb-904f-4d55-8c8c-829c46507ffe|politician|economist
urn:uuid:76f40b1a-00f7-4ef8-8e27-85dbaa2c8767|politician|jurist
urn:uuid:69a7752d-2b7d-460f-9c28-e3bc24df91b7|politician|jurist
urn:uuid:cd1d3422-f2c2-4a9a-886e-121dbdd121da|politician|jurist
urn:uuid:1d8bcf38-9905-497f-a1c0-57671d717836|politician|jurist
urn:uuid:78e0a7e9-f7ff-48e1-bf71-8e83451fe2bf|politician|jurist
urn:uuid:f65119cb-221e-4c9c-8d9c-ca9a8653cb05|politician|jurist
urn:uuid:c8651171-78ef-4a1e-addf-9b5a4633dba3|politician|jurist
urn:uuid:5f8efad1-0eae-438b-b1a3-f4253a5d9d9b|politician|jurist
urn:uuid:59356a15-e004-4238-b2c5-3c1e80deda17|politician|jurist
urn:uuid:438a29c5-6937-467a-81c8-5ba5d7397f50|politician|jurist
urn:uuid:5175bf0b-026e-4444-b662-9575a478c1a5|politician|jurist
urn:uuid:9d89ed14-0754-4595-a744-0ef80290276a|politician|jurist
urn:uuid:ef94e926-70bc-4c45-9742-ee7741899c4f|politician|jurist
urn:uuid:1d6ffb69-fd29-4b33-ae57-cd4ab2be7cc1|politician|jurist
urn:uuid:72e39247-70a4-4f32-9652-a2aabd122d95|politician|jurist
urn:uuid:3551b9ac-a2af-4e86-a51f-20c74a673cea|politician|jurist
urn:uuid:1f846f99-58d1-4ffb-b7c9-5d9d27a890b8|politician|jurist
urn:uuid:60e0aa01-d98f-4336-b28c-165551d0fb3f|politician|economist
urn:uuid:a4408888-d1e9-49e0-972e-2f25c967212f|politician|jurist
urn:uuid:6e51a7fd-5895-44b3-a848-d5511d11c522|politician|jurist
urn:uuid:2512073e-3d5e-4424-94f9-cbfe76f30157|politician|jurist
urn:uuid:df40d1f0-dcb5-46db-920d-47a0be530209|politician|jurist
urn:uuid:f0282d1e-ae9b-46d8-a6d2-049a5fad249c|politician|jurist
urn:uuid:b5d9b2d6-71ea-41c2-a815-84c6777d8c82|politician|jurist
urn:uuid:ad1abcd4-63b4-496b-a580-58a745b295b7|politician|jurist
urn:uuid:ae5dc74e-85ca-47d0-9683-048d67dc2e73|politician|jurist
urn:uuid:e0db0769-f065-4635-ad41-5197beba1ccc|politician|jurist
urn:uuid:2f22838c-f901-42cf-9f1a-905433fee069|politician|jurist
urn:uuid:4c7f465b-5a77-4e1f-bf4c-a1798b3938a1|politician|jurist
urn:uuid:aab79d72-5c39-4d10-858b-4b90240e9d65|politician|jurist
urn:uuid:d2f65b44-cb29-41ed-9630-bffb5660f870|politician|jurist
urn:uuid:220c781a-cce9-46b1-85f1-625b917e403a|politician|jurist
urn:uuid:60cbbf5e-7a55-4fdb-b67b-8097a3337211|politician|jurist
urn:uuid:683fa2b0-b91f-42ab-b938-8b4ebd7030d5|politician|jurist
urn:uuid:a7d78951-8bfb-417c-b4d9-801ece259669|politician|jurist
urn:uuid:367a20f6-39a7-4e6e-81a7-9e058cde8b76|politician|jurist
urn:uuid:c2b5c339-3455-4b96-8964-d26e03318140|politician|jurist
urn:uuid:c2b77cdf-1bfe-4570-a3db-e467b496961d|politician|jurist
urn:uuid:40138962-cebb-4c28-8f99-e4fd5a685ca6|politician|jurist
urn:uuid:6d18ed0d-1603-4077-ad81-315999e45c8c|politician|jurist
urn:uuid:00ec6cc0-5d12-4332-9ee3-8a3935f4d833|politician|jurist
urn:uuid:c7b01b0f-c914-449e-8288-50fb54d8132d|politician|jurist
urn:uuid:802c88f0-9e0f-402f-92ad-f5916912e30a|politician|jurist
urn:uuid:aad881f4-1344-4e17-9357-a14747efd152|politician|jurist
urn:uuid:e2ec09fe-bce3-48f0-b503-ca201345c5b7|politician|jurist
urn:uuid:3da9e0d8-3c1a-4fa5-873e-4f58c5543f0f|politician|jurist
urn:uuid:179cb181-dd3e-4aa3-acaa-36ca742404bf|politician|jurist
urn:uuid:a34126eb-14a3-47f2-afa2-060c6d6f0f7b|politician|jurist
urn:uuid:231d610c-369b-4116-b538-a4d906596df3|politician|jurist
urn:uuid:a6e35e77-f310-4d79-89b3-5f094b058b21|politician|jurist
urn:uuid:08bb654f-fa04-4526-accd-86ecb547a533|politician|jurist
urn:uuid:7c74e506-80ab-4546-acae-52fefaef75a0|politician|jurist
urn:uuid:ef9a8189-fef7-418b-911e-07ff7c180b98|politician|jurist
urn:uuid:5b365652-7fec-4798-8928-f1e4c3577d18|politician|jurist
urn:uuid:d65b86f3-c00e-4c67-86e9-dabda602cc6b|politician|jurist
urn:uuid:1b0c3fe0-954f-46e8-b359-b07d19b4b2d2|politician|jurist
urn:uuid:2c70f0a2-0426-40da-80cd-a214256fb595|politician|jurist
urn:uuid:123c311e-2af1-4076-929e-bc408e71da6c|politician|jurist
urn:uuid:0b096668-42c2-4627-9202-4a3e3f5aca6e|politician|economist
urn:uuid:d6fbb40c-e0b2-4b49-a67e-00ae8ecbfc51|politician|jurist
urn:uuid:d1681977-d450-47eb-89ba-cc6f543345fb|politician|jurist
urn:uuid:2402b2e5-9f1a-4af6-9bf0-07ee46d604dc|politician|jurist
urn:uuid:ee4c83f6-c366-4770-8166-62d105fc8c0d|politician|jurist
urn:uuid:40980d4b-2013-4735-a2c0-d9cefb8e0f50|politician|jurist
urn:uuid:342273c8-8f71-4ee2-9e6f-00fa9fbebaa7|politician|jurist
urn:uuid:2271adc4-f41b-48db-af4e-3dd911e43c99|politician|jurist
urn:uuid:18ce5000-7eb7-4b43-8a2a-95b4091f401a|politician|jurist
urn:uuid:54d87f9b-9c97-4310-b903-0c0a884f8cd0|politician|jurist
urn:uuid:366f377a-89b4-40c1-a0b6-725a81e9b7d3|politician|jurist
urn:uuid:26bc7690-7fd6-43b0-a1a7-91a6cede8a4b|politician|jurist
urn:uuid:b27496ab-d605-4543-9372-af774c6e0b86|politician|jurist
urn:uuid:1d7094fa-74c7-459e-a8fb-7a3aa254f421|politician|jurist
urn:uuid:0aa1f15b-9c1b-442a-8c51-b803474ec5d1|politician|jurist
urn:uuid:ac33b72e-14e6-46ae-bc19-9f68645a6a29|politician|jurist
urn:uuid:9e338070-d416-4170-b773-66598513a809|politician|jurist
urn:uuid:05631a0b-791b-41c7-9714-0a95efc68287|politician|jurist
urn:uuid:03276f8e-54cf-4691-989e-530a18163e1d|politician|jurist
urn:uuid:d9f0aad4-ad8e-4c01-a4b0-6c88ce87574a|politician|economist
urn:uuid:be5f01cc-c016-4dc1-b2d0-518c78fbe7a9|politician|economist
urn:uuid:165a173b-e24d-4d55-97de-5cbf2f23b42a|politician|jurist
urn:uuid:35e34810-f03d-4c26-8f53-ecd343913326|politician|jurist
urn:uuid:f45bb049-9d37-4c8f-9896-7ecee30731a5|politician|jurist
urn:uuid:23d75a71-26c5-4aea-8a17-33dc3149ff6b|politician|jurist
urn:uuid:a2a85cb0-31ab-4c63-bb43-0315e83aa96f|politician|jurist
urn:uuid:919db164-8729-42cd-8d94-19f26e062cd3|politician|jurist
urn:uuid:866009fb-b588-4c23-b57b-02d0fb640480|politician|jurist
urn:uuid:0d1604a3-4e8e-4868-8a57-d72dd3b4f7cf|politician|jurist
urn:uuid:51c7a5ee-7dc1-4c8c-9816-0a3d604c105c|politician|economist
urn:uuid:ab4d5cb6-78c6-4ffb-8142-2b9ecc2bb9a3|politician|economist
urn:uuid:14d4cbbc-ef66-4808-8951-8ec11602c87d|politician|jurist
urn:uuid:7cf9bba6-68a8-4f58-a531-70fd7e700ae2|politician|jurist
urn:uuid:ece14c90-2b25-439a-a4e6-0d1d9950aff9|politician|jurist
urn:uuid:928cd83d-94c1-48a9-8127-dc5419f42de0|politician|economist
urn:uuid:13558b2e-2846-44c9-8d18-94bcee2d5314|politician|jurist
urn:uuid:5f1d1106-f32f-47d1-8e73-187964f56795|politician|jurist
urn:uuid:0d548a42-1f1d-48df-bb78-f5d8561b57ca|politician|jurist
urn:uuid:45420fe0-a53f-436c-b65e-2f2ff1dccd02|politician|jurist
urn:uuid:553f04ef-ab65-42f0-b161-921649d7de20|politician|jurist
urn:uuid:91a232e2-876b-468d-8cbf-0112ec440ba0|politician|jurist
urn:uuid:c3e2e76d-2518-434a-a6a4-1d2020a931a6|politician|jurist
urn:uuid:3080b0e7-8508-4af3-bbc0-1011142dd520|politician|jurist
urn:uuid:3198e645-69e6-45d4-a1aa-ee78da06487b|politician|jurist
urn:uuid:460f714e-3fcf-4a1c-a4a5-0ebb1a0ec1aa|politician|jurist
urn:uuid:1a8011e4-ef41-4cdc-9417-b1837a4cad1e|politician|jurist
urn:uuid:38b86cb9-ce89-4d98-8b03-5261ae2bae87|politician|jurist
urn:uuid:00819ef9-7f7f-43ae-9d08-720c9aa399d6|politician|jurist
urn:uuid:019f3db6-e84a-48bc-8ca9-d6ca0d351000|politician|economist
urn:uuid:428ad70e-263a-44c9-a20b-42fb458c6487|politician|jurist
urn:uuid:431f8a71-50d7-4f91-9860-4061d213af23|politician|jurist
urn:uuid:dbe67f90-d5f9-4f5f-9a0e-06aa14af0542|politician|jurist
urn:uuid:d765b762-3581-40f1-8e9a-4f9bb9765175|politician|jurist
urn:uuid:fa564251-7c42-410d-a1c0-552d52a43c89|politician|jurist
urn:uuid:0f5bc078-3cf4-4147-9f93-874e5727b8d3|politician|jurist
urn:uuid:975bae50-12a5-41d7-bf1c-3ff9d6aaad3c|politician|jurist
urn:uuid:ecc544bf-3ff3-4ca2-85f9-be90e38b7a03|politician|jurist
urn:uuid:db0d592e-0e92-4c60-9084-7ae678c4d3aa|politician|jurist
urn:uuid:7a8d18cc-3728-45f1-b430-c0342d9794a4|politician|jurist
urn:uuid:fbaa91be-0a67-4c08-9994-4db15b549ecc|politician|jurist
urn:uuid:a5f3c987-ca28-4ed8-ac6e-6f0eba1647f0|politician|jurist
urn:uuid:3803a426-41dd-4cc6-87b4-eca918c81077|politician|jurist
urn:uuid:b89f4804-769d-4046-b8d4-6a509dddb182|politician|jurist
urn:uuid:08e28c26-2d8a-4464-b766-c793de867a43|politician|jurist
urn:uuid:55fba797-b987-4a89-bbda-f372518703c1|politician|jurist
urn:uuid:905b6846-0b17-4441-ae44-1dcd5aa780bc|politician|jurist
urn:uuid:1ae351e3-e2a2-44cf-8cff-13b75cb50627|politician|jurist
urn:uuid:2785d8cf-b376-4afa-8d73-518c5b79dd33|politician|economist
urn:uuid:02ff3feb-e03d-4aad-9101-970f3dd3a88d|politician|jurist
urn:uuid:9f23d535-1763-477a-8b34-6dc1295ad1a7|politician|jurist
urn:uuid:4ea29eaf-ce00-438d-889a-ff97e57ac02b|politician|jurist
urn:uuid:b8ad47ce-655e-42a8-9fd3-c87b8e4f02f4|politician|jurist
urn:uuid:b65133cb-c6ef-4c46-be4d-7435a4848106|politician|jurist
urn:uuid:0b80a8c8-ea68-4e0f-ba9e-0c104127733b|politician|jurist
urn:uuid:5df2a0fa-1843-45ee-ba4a-1dc8ece7fe0b|politician|jurist
